{@BATCH|Board1|Rev|2500|1||Grading|220517085159|Grader|Cisco-10|testplan_bdg|i3070 09.10p WN(full)
{@BTEST|Analog Incircuit Vacuum off|01|220517085159|000045|0|all||n|1|220517085244||1
{@BLOCK|rn60_s1%pin_3_6|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn60_s1%pin_4_5|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn103_s0%pin_1_8|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn103_s0%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn68_s1%pin_2_7|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn68_s1%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn68_s1%pin_4_5|01
{@A-RES|1|+6.487783E+06}
}
{@BLOCK|rn103_s1%pin_1_8|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn103_s1%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn103_s1%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn103_s1%pin_4_5|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn104_s1%pin_1_8|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn103_s0%pin_3_6|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn103_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn104_s0%pin_1_8|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn104_s0%pin_2_7|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn104_s0%pin_3_6|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn104_s0%pin_4_5|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn107_s0%pin_1_8|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn107_s0%pin_2_7|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn104_s1%pin_2_7|01
{@A-RES|1|+6.487783E+06}
}
{@BLOCK|rn104_s1%pin_3_6|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn104_s1%pin_4_5|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn107_s1%pin_1_8|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn107_s1%pin_2_7|01
{@A-RES|1|+6.487783E+06}
}
{@BLOCK|rn107_s1%pin_3_6|01
{@A-RES|1|+6.487783E+06}
}
{@BLOCK|rn107_s1%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn108_s1%pin_1_8|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn107_s0%pin_3_6|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn107_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn108_s0%pin_1_8|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn108_s0%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn108_s0%pin_3_6|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn108_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|r7_3|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r8_3|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|rn108_s1%pin_2_7|01
{@A-RES|1|+6.487783E+06}
}
{@BLOCK|rn108_s1%pin_3_6|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn108_s1%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|r6|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r11_3|01
{@A-RES|1|+2.846289E+07}
}
{@BLOCK|r12|01
{@A-RES|1|+2.846289E+07}
}
{@BLOCK|r13_3|01
{@A-RES|1|+2.846289E+07}
}
{@BLOCK|r14_3|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r9_3|01
{@A-RES|1|+6.271913E+07}
}
{@BLOCK|r10_3|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r21_3|01
{@A-RES|1|-5.999387E+07}
}
{@BLOCK|r22_3|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r53_3|01
{@A-RES|1|+2.274316E+08}
}
{@BLOCK|r56_3|01
{@A-RES|1|+2.274316E+08}
}
{@BLOCK|r60_3|01
{@A-RES|1|-1.724868E+08}
}
{@BLOCK|r81|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r93|01
{@A-RES|1|+6.271913E+07}
}
{@BLOCK|r129|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r132|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r134|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r156|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r157|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r165|01
{@A-RES|1|-1.724868E+08}
}
{@BLOCK|r202_pm|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r4_6|01
{@A-RES|1|-8.210391E+08}
}
{@BLOCK|r4_a|01
{@A-RES|1|+4.523900E+05}
}
{@BLOCK|r5_6|01
{@A-RES|1|+3.761705E+09}
}
{@BLOCK|r77|01
{@A-RES|1|+7.851094E+07}
}
{@BLOCK|r164|01
{@A-RES|1|+5.328061E+08}
}
{@BLOCK|r203|01
{@A-RES|1|+5.328061E+08}
}
{@BLOCK|r223|01
{@A-RES|1|+7.851094E+07}
}
{@BLOCK|r232|01
{@A-RES|1|+7.851094E+07}
}
{@BLOCK|r27|01
{@A-RES|1|+2.107418E+06}
}
{@BLOCK|r28|01
{@A-RES|1|+2.674286E+06}
}
{@BLOCK|r44|01
{@A-RES|1|+2.377829E+06}
}
{@BLOCK|r464|01
{@A-RES|1|+2.107418E+06}
}
{@BLOCK|r465|01
{@A-RES|1|+1.892230E+06}
}
{@BLOCK|r1099|01
{@A-RES|1|+2.377829E+06}
}
{@BLOCK|r1256|01
{@A-RES|1|+2.377829E+06}
}
{@BLOCK|r243|01
{@A-RES|1|+2.337274E+07}
}
{@BLOCK|r18|01
{@A-RES|1|+2.846519E+07}
}
{@BLOCK|r32|01
{@A-RES|1|+2.846289E+07}
}
{@BLOCK|r57_3|01
{@A-RES|1|+3.994585E+07}
}
{@BLOCK|r205|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r206|01
{@A-RES|1|+2.846289E+07}
}
{@BLOCK|r234|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r249|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r266|01
{@A-RES|1|+2.176149E+07}
}
{@BLOCK|r207|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r219|01
{@A-RES|1|+6.271913E+07}
}
{@BLOCK|r262|01
{@A-RES|1|-1.724868E+08}
}
{@BLOCK|r294|01
{@A-RES|1|+6.271913E+07}
}
{@BLOCK|r295|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r297|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r327|01
{@A-RES|1|+6.271913E+07}
}
{@BLOCK|r402|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r450|01
{@A-RES|1|+2.274316E+08}
}
{@BLOCK|r539|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r541|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r542|01
{@A-RES|1|-1.724868E+08}
}
{@BLOCK|r543|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r563|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r582|01
{@A-RES|1|-1.724868E+08}
}
{@BLOCK|r583|01
{@A-RES|1|-1.724868E+08}
}
{@BLOCK|r584|01
{@A-RES|1|-1.724868E+08}
}
{@BLOCK|r585|01
{@A-RES|1|-1.724868E+08}
}
{@BLOCK|r613|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r659|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r660|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r686|01
{@A-RES|1|+6.271913E+07}
}
{@BLOCK|r775|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r778|01
{@A-RES|1|-5.999387E+07}
}
{@BLOCK|r793|01
{@A-RES|1|-1.724868E+08}
}
{@BLOCK|r794|01
{@A-RES|1|+6.271913E+07}
}
{@BLOCK|r929|01
{@A-RES|1|-1.724868E+08}
}
{@BLOCK|r1027|01
{@A-RES|1|+6.271913E+07}
}
{@BLOCK|r1028|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r1029|01
{@A-RES|1|-5.999387E+07}
}
{@BLOCK|r1101|01
{@A-RES|1|-5.999387E+07}
}
{@BLOCK|r1154|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r274|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r283|01
{@A-RES|1|+2.846289E+07}
}
{@BLOCK|r664|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r760|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r1198|01
{@A-RES|1|+2.846289E+07}
}
{@BLOCK|r1199|01
{@A-RES|1|+7.410187E+07}
}
{@BLOCK|r1200|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r1201|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r1202|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r1582|01
{@A-RES|1|+2.846289E+07}
}
{@BLOCK|r1767|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r1856_3|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r1952|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|rn1%pin_2_7|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|rn1%pin_3_6|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|rn1%pin_4_5|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r657|01
{@A-RES|1|+5.328061E+08}
}
{@BLOCK|r658|01
{@A-RES|1|+5.328061E+08}
}
{@BLOCK|r690|01
{@A-RES|1|+7.851094E+07}
}
{@BLOCK|r759|01
{@A-RES|1|+7.851094E+07}
}
{@BLOCK|r779|01
{@A-RES|1|+5.328061E+08}
}
{@BLOCK|r3780|01
{@A-RES|1|+5.328061E+08}
}
{@BLOCK|r7_a|01
{@A-RES|1|-1.754299E+08}
}
{@BLOCK|r8|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|r10_5|01
{@A-RES|1|-7.701522E+08}
}
{@BLOCK|r10_rtv1|01
{@A-RES|1|-7.701522E+08}
}
{@BLOCK|r10_rtv2|01
{@A-RES|1|-7.701522E+08}
}
{@BLOCK|r25_5|01
{@A-RES|1|+1.189808E+08}
}
{@BLOCK|r25_rtv1|01
{@A-RES|1|+3.357059E+08}
}
{@BLOCK|r25_rtv2|01
{@A-RES|1|+2.170811E+08}
}
{@BLOCK|r10_pm|01
{@A-RES|1|-3.381799E+08}
}
{@BLOCK|r390|01
{@A-RES|1|-4.089807E+08}
}
{@BLOCK|r11_a|01
{@A-RES|1|+7.984669E+07}
}
{@BLOCK|r14_a|01
{@A-RES|1|+6.893223E+08}
}
{@BLOCK|r15_3|01
{@A-RES|1|+4.237773E+07}
}
{@BLOCK|r606|01
{@A-RES|1|-1.928905E+06}
}
{@BLOCK|r607|01
{@A-RES|1|-1.928905E+06}
}
{@BLOCK|r608|01
{@A-RES|1|+4.237773E+07}
}
{@BLOCK|r609|01
{@A-RES|1|-1.928905E+06}
}
{@BLOCK|r615|01
{@A-RES|1|-1.928905E+06}
}
{@BLOCK|r616|01
{@A-RES|1|+4.237773E+07}
}
{@BLOCK|r617|01
{@A-RES|1|-1.928905E+06}
}
{@BLOCK|r618|01
{@A-RES|1|+4.237773E+07}
}
{@BLOCK|r619|01
{@A-RES|1|-1.928905E+06}
}
{@BLOCK|r620|01
{@A-RES|1|-1.928905E+06}
}
{@BLOCK|r624|01
{@A-RES|1|+4.237773E+07}
}
{@BLOCK|r626|01
{@A-RES|1|-1.928905E+06}
}
{@BLOCK|r15_a|01
{@A-RES|1|-2.166705E+08}
}
{@BLOCK|r1583|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r1768|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r1855_3|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r1951|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r8_a|01
{@A-RES|1|-5.983144E+08}
}
{@BLOCK|r12_3|01
{@A-RES|1|-1.727868E+08}
}
{@BLOCK|r612|01
{@A-RES|1|-9.546615E+05}
}
{@BLOCK|r16|01
{@A-RES|1|+3.008992E+05}
}
{@BLOCK|r40|01
{@A-RES|1|+3.008992E+05}
}
{@BLOCK|r41|01
{@A-RES|1|+3.009325E+05}
}
{@BLOCK|r45|01
{@A-RES|1|+3.008992E+05}
}
{@BLOCK|r103|01
{@A-RES|1|+4.513487E+05}
}
{@BLOCK|r118|01
{@A-RES|1|-2.500956E+04}
}
{@BLOCK|r125|01
{@A-RES|1|+4.513487E+05}
}
{@BLOCK|r135|01
{@A-RES|1|+3.008992E+05}
}
{@BLOCK|r136|01
{@A-RES|1|+4.513738E+05}
}
{@BLOCK|r137|01
{@A-RES|1|+3.008992E+05}
}
{@BLOCK|r140|01
{@A-RES|1|+9.026975E+05}
}
{@BLOCK|r200|01
{@A-RES|1|+2.256529E+05}
}
{@BLOCK|r202|01
{@A-RES|1|+1.504269E+05}
}
{@BLOCK|r322|01
{@A-RES|1|+9.026474E+05}
}
{@BLOCK|r324|01
{@A-RES|1|+9.027475E+05}
}
{@BLOCK|r544|01
{@A-RES|1|+4.514238E+05}
}
{@BLOCK|r546|01
{@A-RES|1|+2.256618E+05}
}
{@BLOCK|r547|01
{@A-RES|1|+2.256744E+05}
}
{@BLOCK|r548|01
{@A-RES|1|+4.513738E+05}
}
{@BLOCK|r554|01
{@A-RES|1|+9.026975E+05}
}
{@BLOCK|r587|01
{@A-RES|1|+3.009158E+05}
}
{@BLOCK|r2439|01
{@A-RES|1|+4.514238E+05}
}
{@BLOCK|r20_5|01
{@A-RES|1|-8.911361E+07}
}
{@BLOCK|r21_rtv1|01
{@A-RES|1|+1.971113E+08}
}
{@BLOCK|r126|01
{@A-RES|1|-1.957543E+07}
}
{@BLOCK|r159|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r160|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|r189|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r191|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r192|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r193|01
{@A-RES|1|-7.983059E+06}
}
{@BLOCK|r195|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r196|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|r254|01
{@A-RES|1|+2.337274E+07}
}
{@BLOCK|r344|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|r19|01
{@A-RES|1|+1.302048E+05}
}
{@BLOCK|r21|01
{@A-RES|1|+2.727851E+06}
}
{@BLOCK|r387|01
{@A-RES|1|+3.198707E+06}
}
{@BLOCK|r388|01
{@A-RES|1|+2.727851E+06}
}
{@BLOCK|r389|01
{@A-RES|1|+2.107418E+06}
}
{@BLOCK|r391|01
{@A-RES|1|+2.727851E+06}
}
{@BLOCK|r306|01
{@A-RES|1|+5.276218E+08}
}
{@BLOCK|r325|01
{@A-RES|1|+4.523649E+05}
}
{@BLOCK|r326|01
{@A-RES|7|+2.241888E+01}
}
{@BLOCK|r649|01
{@A-RES|1|+9.048301E+05}
}
{@BLOCK|r29_5|01
{@A-RES|1|+7.851094E+07}
}
{@BLOCK|r29_rtv1|01
{@A-RES|1|+5.328061E+08}
}
{@BLOCK|r29_rtv2|01
{@A-RES|1|+5.328061E+08}
}
{@BLOCK|r394|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|r395|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|r396|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|r398|01
{@A-RES|1|+4.237773E+07}
}
{@BLOCK|r400|01
{@A-RES|1|+4.237773E+07}
}
{@BLOCK|r401|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|r442|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|r443|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|r444|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|r377|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r378|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r524|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|r525|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|r1019|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r1020|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r1021|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r1022|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r392|01
{@A-RES|1|+3.198707E+06}
}
{@BLOCK|r393|01
{@A-RES|1|+2.727851E+06}
}
{@BLOCK|r436|01
{@A-RES|1|+3.198707E+06}
}
{@BLOCK|r439|01
{@A-RES|1|+2.727851E+06}
}
{@BLOCK|r440|01
{@A-RES|1|+2.377829E+06}
}
{@BLOCK|r441|01
{@A-RES|1|+2.727851E+06}
}
{@BLOCK|r523|01
{@A-RES|1|+2.727851E+06}
}
{@BLOCK|rn1_q0%pin_2_7|01
{@A-RES|1|+2.377829E+06}
}
{@BLOCK|r174_pm|01
{@A-RES|1|-2.618687E+08}
}
{@BLOCK|r21_5|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r21_rtv2|01
{@A-RES|1|+7.410187E+07}
}
{@BLOCK|r67|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|r190|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|r194|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn1_q0%pin_1_8|01
{@A-RES|1|+6.487783E+06}
}
{@BLOCK|rn1_q0%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn31_s0%pin_1_8|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn31_s0%pin_2_7|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn31_s0%pin_3_6|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn31_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn31_s1%pin_1_8|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn31_s1%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn31_s1%pin_3_6|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn31_s1%pin_4_5|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn1_q0%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn1_q1%pin_1_8|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn1_q1%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn1_q1%pin_4_5|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn1_q2%pin_1_8|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn1_q2%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn1_q2%pin_4_5|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn32_s1%pin_1_8|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn32_s0%pin_1_8|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn32_s0%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn32_s0%pin_3_6|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn32_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn41_s0%pin_1_8|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn41_s0%pin_2_7|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn41_s0%pin_3_6|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn41_s0%pin_4_5|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn32_s1%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn32_s1%pin_3_6|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn32_s1%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn41_s1%pin_1_8|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn41_s1%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn41_s1%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn41_s1%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn42_s1%pin_1_8|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn42_s0%pin_1_8|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn42_s0%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn42_s0%pin_3_6|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn42_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn51_s0%pin_1_8|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn51_s0%pin_2_7|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn51_s0%pin_3_6|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn51_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn42_s1%pin_2_7|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn42_s1%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn42_s1%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn51_s1%pin_1_8|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn51_s1%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn51_s1%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn51_s1%pin_4_5|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn52_s1%pin_1_8|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn52_s0%pin_1_8|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn52_s0%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn52_s0%pin_3_6|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn52_s0%pin_4_5|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn61_s0%pin_1_8|01
{@A-RES|1|-7.983059E+06}
}
{@BLOCK|rn61_s0%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn61_s0%pin_3_6|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn61_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn52_s1%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn52_s1%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn52_s1%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn61_s1%pin_1_8|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn61_s1%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn61_s1%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn61_s1%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn62_s1%pin_1_8|01
{@A-RES|1|+6.487783E+06}
}
{@BLOCK|rn62_s0%pin_1_8|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn62_s0%pin_2_7|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn62_s0%pin_3_6|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn62_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn80_s0%pin_1_8|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn80_s0%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn80_s0%pin_3_6|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn80_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn62_s1%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn62_s1%pin_3_6|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn62_s1%pin_4_5|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn80_s1%pin_1_8|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn80_s1%pin_2_7|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn80_s1%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn80_s1%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn89_s1%pin_1_8|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn89_s0%pin_1_8|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn89_s0%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn89_s0%pin_3_6|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn89_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn92_s0%pin_1_8|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn92_s0%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn92_s0%pin_3_6|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn92_s0%pin_4_5|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn89_s1%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn89_s1%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn89_s1%pin_4_5|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn92_s1%pin_1_8|01
{@A-RES|1|+6.487783E+06}
}
{@BLOCK|rn92_s1%pin_2_7|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn92_s1%pin_3_6|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn92_s1%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn93_s1%pin_1_8|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|r445|01
{@A-RES|1|+4.237773E+07}
}
{@BLOCK|r526|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|r23_3|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|r25_3|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|r1665|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|r24_5|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|r24_rtv1|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|r24_rtv2|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn93_s0%pin_1_8|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn93_s0%pin_2_7|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|rn93_s0%pin_3_6|01
